tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-09-30,NVTK,Новатэк ао,1679090,408.77,,
2014-10-01,NVTK,Новатэк ао,787120,404.43,,
2014-10-02,NVTK,Новатэк ао,1488280,398.49,,
2014-10-03,NVTK,Новатэк ао,882330,401.49,,
2014-10-06,NVTK,Новатэк ао,1236860,408.54,,
2014-10-07,NVTK,Новатэк ао,1598060,408.25,,
2014-10-08,NVTK,Новатэк ао,1092890,404.75,,
2014-10-09,NVTK,Новатэк ао,1194330,406.69,,
2014-10-10,NVTK,Новатэк ао,1115000,400.0,,
2014-10-13,NVTK,Новатэк ао,1565410,409.0,,
2014-10-14,NVTK,Новатэк ао,1464870,418.95,,
2014-10-15,NVTK,Новатэк ао,1042540,412.5,,
2014-10-16,NVTK,Новатэк ао,2229250,411.51,,
2014-10-17,NVTK,Новатэк ао,2321510,419.64,,
2014-10-20,NVTK,Новатэк ао,1135000,416.0,,
2014-10-21,NVTK,Новатэк ао,2081630,407.97,,
2014-10-22,NVTK,Новатэк ао,1530230,404.5,,
2014-10-23,NVTK,Новатэк ао,2752330,411.91,,
2014-10-24,NVTK,Новатэк ао,991210,411.47,,
2014-10-27,NVTK,Новатэк ао,1497390,419.9,,
2014-10-28,NVTK,Новатэк ао,1964410,418.0,,
2014-10-29,NVTK,Новатэк ао,2115580,427.97,,
2014-10-30,NVTK,Новатэк ао,2000030,430.5,,
2014-10-31,NVTK,Новатэк ао,1740380,442.05,,
2014-11-03,NVTK,Новатэк ао,589450,439.73,,
2014-11-05,NVTK,Новатэк ао,1557820,439.95,,
2014-11-06,NVTK,Новатэк ао,2245530,426.12,,
2014-11-07,NVTK,Новатэк ао,3394700,429.56,,
2014-11-10,NVTK,Новатэк ао,2184090,445.1,,
2014-11-11,NVTK,Новатэк ао,1949450,455.36,,
2014-11-12,NVTK,Новатэк ао,1379230,451.25,,
2014-11-13,NVTK,Новатэк ао,1020410,442.0,,
2014-11-14,NVTK,Новатэк ао,2514070,455.01,,
2014-11-17,NVTK,Новатэк ао,1452140,458.99,,
2014-11-18,NVTK,Новатэк ао,1734370,462.02,,
2014-11-19,NVTK,Новатэк ао,1139590,456.1,,
2014-11-20,NVTK,Новатэк ао,899780,459.49,,
